article_id	level	children	key	title	local_path	status
21fe2597-6be9-4f70-8b26-33401f254fd8	1	0	[276]	NGP-Vol3-[276] ရူပါရုံလိုင်း - ဝုဋ္ဌော (= ဆုံးဖြတ်)	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[276] 色所缘线 - 确定（＝决定）.md	matched
c2c77151-19dd-4b26-9704-174f3d1551c3	1	0	[278]a	NGP-Vol3-[278]a ရူပါရုံလိုင်း - ကုသိုလ်ဇော ခန္ဓာ (၅)	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[278]a 色所缘线 - 善速行蕴（5）.md	matched
4d141fa7-5688-4f44-a677-fb854e9b2afe	1	0	[278]b	NGP-Vol3-[278]b ရူပါရုံလိုင်း - ကုသိုလ် ပထမဇော - ဝေဒ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[278]b 色所缘线 - 善第一速行 - 受.md	matched
0f037d3b-b805-4ffe-b64a-22ba82a6f233	1	0	[281]a	NGP-Vol3-[281]a ရူပါရုံလိုင်း - ကုသိုလ် ဒုတိယဇော - ဝေဒနာက္ခန္ဓာ (စက္ခုဒွါရဝီထိ)1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[281]a 色所缘线 - 善第二速行 - 受蕴（眼门心路）1.md	matched
8fcf7afc-365e-4dc6-bd8d-bf67057c41b0	1	0	[281]b	NGP-Vol3-[281]b ရူပါရုံလိုင်း - ပထမတဒါရုံ ခန္ဓာ (၅) ပါး (စက္ခုဒွါရဝီထိ)1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[281]b 色所缘线 - 第一彼所缘（5）蕴（眼门心路）1.md	matched
dbe570a7-2fcc-466a-aa64-5d3ac8dd9fa4	1	0	[283]	NGP-Vol3-[283] ယေဘုယျ မှတ်သားရန်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[283] 一般应记事项.md	matched
dbae5575-c33a-4dcc-b6cb-94a5e7e4d456	1	0	[284]a	NGP-Vol3-[284]a ရူပါရုံလိုင်း - ဒုတိယတဒါရုံ - ဝေဒနာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[284]a 色所缘线 - 第二彼所缘 - 受.md	matched
a03a2fcd-5f26-4e89-9b39-a28b138ac934	1	0	[284]b	NGP-Vol3-[284]b ရူပါရုံကို အာရုံယူသည့် မနောဒွါရဝီထိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[284]b 取色所缘的意门心路.md	matched
7915accc-6287-49a9-8829-721890c382de	1	0	[286]	NGP-Vol3-[286] ဘဝင် မနောသမ္ဖဿ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[286] 有分意触.md	matched
fac754d4-fd69-4cb4-9ed6-177e489c1543	1	0	[287]	NGP-Vol3-[287] ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - ကုသို	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[287] 色所缘线 - 意门心路 - 善第二速行 - 受蕴.md	matched
2e4c4725-24dc-4674-b5ab-3065ca7a5a37	1	0	[287]a	NGP-Vol3-[287]a ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - ကုသို	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[287]a 色所缘线 - 意门心路 - 善第一速行 - 受蕴.md	matched
a9fd4757-8b38-45cc-8319-7e633361a977	1	0	[288]	NGP-Vol3-[288] ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - ပထမတဒ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[288] 色所缘线 - 意门心路 - 第一彼所缘.md	matched
936677f9-fab6-4c10-9ea9-9f64ce398d21	1	0	[289]a	NGP-Vol3-[289]a သတ္တမဇော မနောသမ္ဖဿ (= ၃၄) နှင့် တဒါရုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[289]a 第七速行意触（＝34）与彼所缘.md	matched
ba94dece-6178-42a3-a556-7b5f833dc32c	1	0	[289]b	NGP-Vol3-[289]b ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - ဒုတိယ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[289]b 色所缘线 - 意门心路 - 第二.md	matched
b22ce28c-d8dd-4d3e-b666-74759deb076f	1	0	[291]a	NGP-Vol3-[291]a ရူပါရုံလိုင်း - စက္ခုဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[291]a 色所缘线 - 眼门心路 - 贪.md	matched
0e1692ec-e6df-4f5c-801b-04a16f49eb2f	1	0	[291]b	NGP-Vol3-[291]b ရူပါရုံလိုင်း - စက္ခုဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[291]b 色所缘线 - 眼门心路 - 贪.md	matched
0c4f83d9-4523-49fd-ada0-303dd3ce2ea3	1	0	[292]	NGP-Vol3-[292] ရူပါရုံလိုင်း - စက္ခုဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[292] 色所缘线 - 眼门心路 - 贪.md	matched
40a8c730-07c9-4dc5-9fd6-556aca07bda9	1	0	[293]a	NGP-Vol3-[293]a ရူပါရုံလိုင်း - စက္ခုဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[293]a 色所缘线 - 眼门心路 - 贪.md	matched
e89039ee-cf27-438e-a708-b5d2b0a84dc4	1	0	[293]b	NGP-Vol3-[293]b ရူပါရုံလိုင်း - စက္ခုဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[293]b 色所缘线 - 眼门心路 - 贪.md	matched
42da99a1-766f-4f6a-8092-fbaaaaf25120	1	0	[294]a	NGP-Vol3-[294]a ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - ပထမလေ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[294]a 色所缘线 - 意门心路 - 第一贪速行 - 受蕴.md	matched
1ccb683e-2cd6-4bf0-a54d-9bd4a36b01a7	1	0	[294]b	NGP-Vol3-[294]b ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - ဒုတိယ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[294]b 色所缘线 - 意门心路 - 第二.md	matched
99af6377-3c65-4a3b-8f2a-025e4641f40c	1	0	[295]	NGP-Vol3-[295] ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[295] 色所缘线 - 意门心路 - 贪.md	matched
47b4b0a8-a533-4584-a64e-cc2125d7786e	1	0	[296]a	NGP-Vol3-[296]a ရူပါရုံလိုင်း - မနောဒွါရဝီထိ - လောဘ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[296]a 色所缘线 - 意门心路 - 贪.md	matched
6815b35e-f0f4-4f65-baf7-0b117f795a80	1	0	[296]b	NGP-Vol3-[296]b ယေဘုယျမှတ်သားရန်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[296]b 一般应记事项.md	matched
cd7460a0-aeda-4979-8cd3-166c4c946dfa	1	0	[296]c	NGP-Vol3-[296]c  အပြောင်းအလဲ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[296]c 变化.md	matched
124e8cb5-6c55-4603-9471-a0904a4ec36a	1	0	[297]b	NGP-Vol3-[297]b သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - ပဉ္စ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[297]b 声所缘线 - 耳门心路 - 五门转向.md	matched
9de09a62-d4f1-4a5c-98af-6d3eb811b149	1	0	[297]c	NGP-Vol3-[297]c သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - သောတ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[297]c 声所缘线 - 耳门心路 - 耳识.md	matched
8ecda313-e990-42b3-b7a5-cb494062ccfb	1	0	[298]a	NGP-Vol3-[298]a သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - သမ္ပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[298]a 声所缘线 - 耳门心路 - 领受.md	matched
461b9b8b-6192-4249-85be-8158999b80db	1	0	[298]b	NGP-Vol3-[298]b သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - သမ္ပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[298]b 声所缘线 - 耳门心路 - 领受 - 行蕴.md	matched
98f8ed80-d2fb-404b-9aab-9ac48525f585	1	0	[299]a	NGP-Vol3-[299]a သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - သမ္ပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[299]a 声所缘线 - 耳门心路 - 领受 - 识蕴.md	matched
0f1876c4-3639-4eac-8fab-92ee77a7688c	1	0	[299]b	NGP-Vol3-[299]b သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - သန္	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[299]b 声所缘线 - 耳门心路 - 推度 - 受蕴.md	matched
f2a22d21-e0a9-42e5-b73a-42231a7dab79	1	0	[300]a	NGP-Vol3-[300]a သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - ကု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[300]a 声所缘线 - 耳门心路 - 善.md	matched
3b865fe2-5da9-4b83-ad43-3ce8ba1d15bf	1	0	[300]b	NGP-Vol3-[300]b သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - ကု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[300]b 声所缘线 - 耳门心路 - 善.md	matched
bf00921d-d948-4023-868a-5a19d32294dd	1	0	[300]c	NGP-Vol3-[300]c သဒ္ဒါရုံလိုင်း - သောတဒွါရဝီထိ - ကု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[300]c 声所缘线 - 耳门心路 - 善速行后第一彼所缘 - 受蕴.md	matched
70156e68-4adf-45ed-91bc-a500e6629f3e	1	0	[301]	NGP-Vol3-[301] သဒ္ဒါရုံလိုင်း - မနောဒွါရဝီထိ - မဟာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[301] 声所缘线 - 意门心路 - 大善.md	matched
5774dbb2-ce6d-44b3-bb14-8c829aaf7c38	1	0	[302]	NGP-Vol3-[302] သဒ္ဒါရုံလိုင်း - မနောဒွါရဝီထိ - မဟာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[302] 声所缘线 - 意门心路 - 大.md	matched
f6e80374-3ee2-4a6f-b343-104c47c7b618	1	0	[302]b	NGP-Vol3-[302]b  ဂန္ဓာရုံလိုင်း - ဃာနဒွါရဝီထိ - ပဉ္စ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[302]b 香所缘线 - 鼻门心路 - 五门转向.md	matched
70a7f050-c945-479c-8a44-1345100a2bcf	1	0	[303]a	NGP-Vol3-[303]a ဂန္ဓာရုံလိုင်း - ဃာနဒွါရဝီထိ - ဃာနဝိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[303]a 香所缘线 - 鼻门心路 - 鼻识.md	matched
7fd9d41c-f294-49f2-a29f-ce0043e9ece5	1	0	[303]b	NGP-Vol3-[303]b ဂန္ဓာရုံလိုင်း - ဃာနဒွါရဝီထိ - သမ္ပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[303]b 香所缘线 - 鼻门心路 - 领受.md	matched
0d522393-dfe3-4f0a-bd6f-2998e2f1ad5b	1	0	[303]c	NGP-Vol3-[303]c ဂန္ဓာရုံလိုင်း - ဃာနဒွါရဝီထိ - သန္တီ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[303]c 香所缘线 - 鼻门心路 - 推度.md	matched
34ae500f-6c13-401c-af6f-8be0f78f8b7a	1	0	[304]	NGP-Vol3-[304] ရသာရုံလိုင်း - ဇိဝှါဒွါရဝီထိ - ဇိဝှါ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[304] 味所缘线 - 舌门心路 - 舌识.md	matched
0c664ccb-1a60-45f9-b433-7fe76b68f9f1	1	0	[305]a	NGP-Vol3-[305]a ရသာရုံလိုင်း - ဇိဝှါဒွါရဝီထိ - သမ္ပ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[305]a 味所缘线 - 舌门心路 - 领受.md	matched
027abf44-f1ea-4ba1-b114-2da72b92fbbc	1	0	[306]a	NGP-Vol3-[306]a ရသာရုံလိုင်း - မနောဒွါရဝီထိ - မဟာကု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[306]a 味所缘线 - 意门心路 - 大善.md	matched
34787b67-7c99-452c-82fa-075cf119f16f	1	0	[306]b	NGP-Vol3-[306]b ရသာရုံလိုင်း - မနောဒွါရဝီထိ - မဟာကု	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[306]b 味所缘线 - 意门心路 - 大善.md	matched
5224f9c0-b56f-4a2a-ba5a-60d8175c57f4	1	0	[306]c	NGP-Vol3-[306]c ဖောဋ္ဌဗ္ဗာရုံလိုင်း - ကာယဒွါရဝီထိ - ပဉ္စဒွါရာဝဇ္ဇန်း - ဝေဒနာက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[306]c 触所缘线 - 身门心路 - 五门转向 - 受蕴1.md	matched
ca138ae5-0aa0-4a56-b25c-d21b55acf659	1	0	[308]a	NGP-Vol3-[308]a ဖောဋ္ဌဗ္ဗာရုံလိုင်း - ကာယဒွါရဝီထိ - သမ္ပဋိ စ္ဆိုင်း - ဝေဒနာက္ခန္ဓာ1	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[308]a 触所缘线 - 身门心路 - 领受 - 受蕴1.md	matched
cb7ae87b-63b9-4fac-a8af-3693e698e060	1	0	[308]b	NGP-Vol3-[308]b ဖောဋ္ဌဗ္ဗာရုံလိုင်း - ကာယဒွါရဝီထိ - သန္တီရဏ - ဝေဒနာက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[308]b 触所缘线 - 身门心路 - 推度 - 受蕴1.md	matched
3fad13db-d2eb-4d54-a67b-6a29efee70fd	1	0	[308]c	NGP-Vol3-[308]c ဖောဋ္ဌဗ္ဗာရုံလိုင်း - ကာယဒွါရဝီထိ - ဒုတိယဇော - ဝေဒနာက္ခန္ဓာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[308]c 触所缘线 - 身门心路 - 第二速行 - 受蕴1.md	matched
068f4a6c-4068-428d-b295-3fe143603b07	1	0	[309]a	NGP-Vol3-[309]a ဖောဋ္ဌဗ္ဗာရုံလိုင်း - မနောဒွါရဝီထိ -	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[309]a 触所缘线 - 意门心路 - 第二速行 - 受蕴.md	matched
0ffd5237-7b09-4e36-9cb4-a4e943af7ffa	1	0	[309]b	NGP-Vol3-[309]b ဖောဋ္ဌဗ္ဗာရုံလိုင်း - မနောဒွါရဝီထိ -	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[309]b 触所缘线 - 意门心路 - 第二彼所缘 - 受蕴.md	matched
20c18234-7318-4de4-bd1b-1bbc864dbf0d	1	0	[310]a	NGP-Vol3-[310]a ဓမ္မာရုံလိုင်း - မနောဒွါရဝီထိ - မနော	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[310]a 法所缘线 - 意门心路 - 意门转向.md	matched
246adb28-53f0-409b-966c-71235b0a7375	1	0	[310]b	NGP-Vol3-[310]b ဓမ္မာရုံလိုင်း - မနောဒွါရဝီထိ - ပထမ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[310]b 法所缘线 - 意门心路 - 第一.md	matched
67633a8d-94fd-489b-8ca2-16b0385ef966	1	0	[310]c	NGP-Vol3-[310]c ဓမ္မာရုံလိုင်း - မနောဒွါရဝီထိ - ဒုတိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[310]c 法所缘线 - 意门心路 - 第二.md	matched
f74d09bd-663b-4677-9f40-3396ba7fa4a3	1	0	[311]	NGP-Vol3-[311] ဓမ္မာရုံလိုင်း - မနောဒွါရဝီထိ - ဒုတိ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[311] 法所缘线 - 意门心路 - 第二.md	matched
9431f936-7707-48a1-bcfa-817609307595	1	0	[313]	NGP-Vol3-[313] ဓမ္မာရုံလိုင်း - ပထမဈာနသမာပတ္တိ မနော	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[313] 法所缘线 - 初禅等至意门.md	matched
57345b64-b567-4cf5-8f40-7e5a80066c7b	1	0	[316]a	NGP-Vol3-[316]a ပထမအတိတ်မှ ဒုတိယအတိတ်သို့	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[316]a 从第一过去到第二过去.md	matched
f3eb0c87-1015-44c7-8808-681cb0569f15	1	0	[316]b	NGP-Vol3-[316]b ဝိဇ္ဇာမျိုးစေ့ - စရဏမျိုးစေ့များကို သတိပြုကြည့်ပါ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[316]b 明种子 - 请留意观察行种子1.md	matched
35662df8-5218-41cf-9ce5-24294d714075	1	0	[317]	NGP-Vol3-[317] ဥပပီဠကကံ = ကပ်၍ ညှဉ်းဆဲတတ်သော ကံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[317] 压迫业＝靠近而恼害之业.md	matched
c633c4ea-118b-4338-88ea-a223f3388153	1	0	[319]	NGP-Vol3-[319] တန်ဖိုးမဖြတ်နိုင်သော ဘ၀သင်ခန်းစာများ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[319] 无价的人生课程.md	matched
47553e9a-d2db-48f3-bb87-b4050564cd02	1	0	[320]	NGP-Vol3-[320] နက်လည်း နက်၏ - ခက်လည်း ခက်၏	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[320] 深而又深 - 难而又难.md	matched
e0be2e44-995b-4d65-a698-ad60180ebc65	1	0	[322]a	NGP-Vol3-[322]a အဝိဇ္ဇာ - တဏှာ - ဥပါဒါန်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[322]a 无明 - 爱 - 取.md	matched
16d9c1e2-dd78-42fe-8f9f-8c0c01fffbe5	1	0	[322]b	NGP-Vol3-[322]b ဥပတ္ထမ္ဘကကံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[322]b 支助业.md	matched
109ed109-163e-4c34-a0e1-f3e7f207e0a4	1	0	[324]a	NGP-Vol3-[324]a အားရကျေနပ်ဖွယ် အချက်တစ်ရပ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[324]a 令人欣慰满意的一点.md	matched
18de3682-b9ce-4a1e-b054-8cc629698e6a	1	0	[324]b	NGP-Vol3-[324]b သံသရာကွေ့များ၌ လောကဓံလေလှိုင်းများ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[324]b 轮回弯道中的世法风浪.md	matched
3aa0b95b-c332-4021-9aa8-067b471d6300	1	0	[326]	NGP-Vol3-[326] ရူပါဝစရ ပုညာဘိသင်္ခါရနှင့် အာနေဉ္ဇာ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[326] 色界福行与不动行.md	matched
9cba1b9f-aeda-43ab-bb0c-62e558ce5383	1	0	[327]	NGP-Vol3-[327] အနာဂတ်သို့ ဉာဏ်ကို စေလွှတ်ပါ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[327] 把智送往未来.md	matched
2a8b81e0-0045-45c6-9ddb-ab68510cb63f	1	0	[328]	NGP-Vol3-[328] သတိပြုရန် အချက်တစ်ရပ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[328] 应当注意的一点.md	matched
e4bb3bd1-478b-4180-8365-907de871a85e	1	0	[329]	NGP-Vol3-[329] အပါယ် ဒုဂ္ဂတိဘဝ ပဋိသန္ဓေ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[329] 苦界恶趣有的结生.md	matched
1761b6e1-ca1c-45fb-ac8b-90274cbc64b7	1	0	[330]	NGP-Vol3-[330] အနာဂတ် အပြောင်းအလဲ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[330] 未来的变化.md	matched
65d9bef4-201b-4db9-8c6c-6b77733eb2ae	1	0	[331]a	NGP-Vol3-[331]a ရူပါဝစရ - (၁၆) ဘုံ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[331]a 色界 - (16)地.md	matched
034511f7-6bde-4b86-b23f-59ff5d73e398	1	0	[331]b	NGP-Vol3-[331]b ပရိတ္တ - မဇ္ဈိမ - ပဏီတ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[331]b 小 - 中 - 殊胜.md	matched
7303ee33-b738-46b1-baae-697b1d4e5568	1	0	[333]	NGP-Vol3-[333] အနာဂတ်မှ အနာဂတ်သို့	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[333] 从未来到未来.md	matched
daab5bee-96b5-4646-b1c8-0a5acae19bde	1	0	[334]	NGP-Vol3-[334] အလွန်ရနိုင်ခဲသော အခွင့်ကောင်းကြီးတစ်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[334] 极难获得的一个大良机.md	matched
b6487189-c3e9-4bd8-af43-fa2fb189a11d	1	0	[335]	NGP-Vol3-[335] အထူးမှာထားချက်	vol_3/chinese/[1]缘起篇 - 部分（甲）/[247]因果的收摄方式 - 把握诸缘之智篇/[335] 特别嘱咐.md	matched
996b7445-a7f0-46b0-973f-6040bcb79561	1	0	[336]	NGP-Vol3-[336] သေသူနှင့် ရှင်သူ	vol_3/chinese/[1]缘起篇 - 部分（甲）/[336] 死者与生者.md	matched
ec31607c-2d18-465e-94ee-e74c49e7afe4	1	0	[337]a	NGP-Vol3-[337]a ပဋိစ္စသမုပ္ပါဒ်ပိုင်း - အပိုင်း (ခ)	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]a 缘起篇 - 部分（乙）.md	matched
1b1ed90a-c1ba-4a2b-be16-a111e036e43a	1	0	[337]b	NGP-Vol3-[337]b ပဋိစ္စသမုပ္ပါဒ် ပထမနည်း အနုလောမပဋိစ္စ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[337]b 缘起 第一理趣 顺缘起.md	matched
d355f895-2796-4fe0-8548-6eff85bceab8	1	0	[337]c	NGP-Vol3-[337]c အဝိဇ္ဇာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[337]c 无明.md	matched
de3343f3-d366-4fa4-b613-eb922afe27ca	1	0	[338]a	NGP-Vol3-[338]a အဝိဇ္ဇာ၏ အကြောင်းရင်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[338]a 无明的原因.md	matched
944ce283-0c44-48a5-bcc0-30fbbe0e65b3	1	0	[339]	NGP-Vol3-[339] အာသဝ - ဟူသည်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[339] 所谓漏.md	matched
61306f00-cb82-4095-a81a-84ab3ef1ea19	1	0	[341]	NGP-Vol3-[341] ထပ်မံရှင်းလင်းချက်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[341] 补充说明.md	matched
f810af2a-10a5-4a69-86d0-073902966b98	1	0	[343]	NGP-Vol3-[343] သောကစသည် ဖြစ်ကြောင်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[343] 愁等生起的原因.md	matched
af319428-0729-413e-999d-0826300d5456	1	0	[344]a	NGP-Vol3-[344]a တစ်နည်းအဖြေ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[344]a 另一种方式的回答.md	matched
7f370059-3a28-44e0-8aba-d6e2da7f485d	1	0	[344]b	NGP-Vol3-[344]b ကာမာသဝကြောင့် သောကစသည်ဖြစ်ပုံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[344]b 由欲漏而生起愁等的情形.md	matched
9945882b-01d1-4e5a-b347-bd7426e77d49	1	0	[344]c	NGP-Vol3-[344]c ဒိဋ္ဌာသဝကြောင့် သောကစသည်ဖြစ်ပုံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[344]c 由见漏而生起愁等的情形.md	matched
